date,entity_id,state,temperature_2m,precipitation,is_day,shortwave_radiation,global_tilted_irradiance
2023-09-22 00:00:00,null,null,23.9,0.0,0.0,0.0,0.0
2023-09-22 00:15:00,null,null,23.9,0.0,0.0,0.0,0.0
2023-09-22 00:30:00,null,null,23.9,0.0,0.0,0.0,0.0
2023-09-22 00:45:00,null,null,23.9,0.0,0.0,0.0,0.0
2023-09-22 01:00:00,null,null,23.9,0.0,0.0,0.0,0.0
2023-09-22 01:15:00,null,null,23.95,0.0,0.0,0.0,0.0
2023-09-22 01:30:00,null,null,24.0,0.0,0.0,0.0,0.0
2023-09-22 01:45:00,null,null,24.05,0.0,0.0,0.0,0.0
2023-09-22 02:00:00,null,null,24.1,0.0,0.0,0.0,0.0
2023-09-22 02:15:00,null,null,24.15,0.0,0.0,0.0,0.0
2023-09-22 02:30:00,null,null,24.2,0.0,0.0,0.0,0.0
2023-09-22 02:45:00,null,null,24.25,0.0,0.0,0.0,0.0
2023-09-22 03:00:00,null,null,24.3,0.0,0.0,0.0,0.0
2023-09-22 03:15:00,null,null,24.35,0.0,0.0,0.0,0.0
2023-09-22 03:30:00,null,null,24.35,0.0,0.0,0.0,0.0
2023-09-22 03:45:00,null,null,24.4,0.0,0.0,0.0,0.0
2023-09-22 04:00:00,null,null,24.4,0.0,0.0,0.0,0.0
2023-09-22 04:15:00,null,null,24.45,0.0,0.0,0.0,0.0
2023-09-22 04:30:00,null,null,24.45,0.0,0.0,0.0,0.0
2023-09-22 04:45:00,null,null,24.45,0.0,1.0,1.0,0.9464102
2023-09-22 05:00:00,null,null,24.5,0.0,1.0,13.0,10.437306
2023-09-22 05:15:00,null,null,24.55,0.0,1.0,38.0,27.566473
2023-09-22 05:30:00,null,null,24.65,0.0,1.0,72.0,49.48128
2023-09-22 05:45:00,null,null,24.7,0.0,1.0,107.0,70.47646
2023-09-22 06:00:00,null,null,24.85,0.0,1.0,143.0,88.68601
2023-09-22 06:15:00,null,null,25.1,0.0,1.0,178.0,104.12469
2023-09-22 06:30:00,null,null,25.4,0.0,1.0,213.0,134.81917
2023-09-22 06:45:00,null,null,25.7,0.0,1.0,250.0,170.2441
2023-09-22 07:00:00,null,null,25.95,0.0,1.0,287.0,208.19348
2023-09-22 07:15:00,null,null,26.2,0.0,1.0,324.0,247.53648
2023-09-22 07:30:00,null,null,26.4,0.0,1.0,360.0,287.39355
2023-09-22 07:45:00,null,null,26.6,0.0,1.0,394.0,326.21783
2023-09-22 08:00:00,null,null,26.8,0.0,1.0,422.0,360.7127
2023-09-22 08:15:00,null,null,27.05,0.0,1.0,448.0,393.88214
2023-09-22 08:30:00,null,null,27.3,0.0,1.0,475.0,428.26712
2023-09-22 08:45:00,null,null,27.5,0.0,1.0,501.0,462.18576
2023-09-22 09:00:00,null,null,27.7,0.0,1.0,529.0,498.48715
2023-09-22 09:15:00,null,null,27.85,0.0,1.0,557.0,535.4739
2023-09-22 09:30:00,null,null,28.0,0.0,1.0,582.0,570.26526
2023-09-22 09:45:00,null,null,28.1,0.0,1.0,602.0,600.8051
2023-09-22 10:00:00,null,null,28.2,0.0,1.0,620.0,629.91455
2023-09-22 10:15:00,null,null,28.3,0.0,1.0,633.0,654.56067
2023-09-22 10:30:00,null,null,28.4,0.0,1.0,643.0,676.52136
2023-09-22 10:45:00,null,null,28.5,0.0,1.0,649.0,694.527
2023-09-22 11:00:00,null,null,28.55,0.0,1.0,651.0,708.1442
2023-09-22 11:15:00,null,null,28.7,0.0,1.0,648.0,716.72076
2023-09-22 11:30:00,null,null,28.8,0.0,1.0,644.0,725.20514
2023-09-22 11:45:00,null,null,28.9,0.0,1.0,640.0,736.21265
2023-09-22 12:00:00,null,null,28.95,0.0,1.0,639.0,754.42035
2023-09-22 12:15:00,null,null,28.95,0.0,1.0,635.0,771.54486
2023-09-22 12:30:00,null,null,28.85,0.0,1.0,625.0,780.5398
2023-09-22 12:45:00,null,null,28.7,0.0,1.0,604.0,771.9747
2023-09-22 13:00:00,null,null,28.55,0.0,1.0,577.0,751.3089
2023-09-22 13:15:00,null,null,28.45,0.0,1.0,544.0,719.8541
2023-09-22 13:30:00,null,null,28.25,0.0,1.0,507.0,682.11096
2023-09-22 13:45:00,null,null,28.1,0.0,1.0,469.0,642.5533
2023-09-22 14:00:00,null,null,27.95,0.0,1.0,429.0,599.54614
2023-09-22 14:15:00,null,null,27.85,0.0,1.0,386.0,551.1469
2023-09-22 14:30:00,null,null,27.75,0.0,1.0,342.0,498.70993
2023-09-22 14:45:00,null,null,27.65,0.0,1.0,298.0,444.36963
2023-09-22 15:00:00,null,null,27.45,0.0,1.0,254.0,386.52835
2023-09-22 15:15:00,null,null,27.25,0.0,1.0,211.0,328.68732
2023-09-22 15:30:00,null,null,27.0,0.0,1.0,168.0,268.0733
2023-09-22 15:45:00,null,null,26.75,0.0,1.0,125.0,208.51907
2023-09-22 16:00:00,null,null,26.45,0.0,1.0,83.0,144.70647
2023-09-22 16:15:00,null,null,26.2,0.0,1.0,48.0,88.865616
2023-09-22 16:30:00,null,null,25.95,0.0,1.0,22.0,39.27593
2023-09-22 16:45:00,null,null,25.7,0.0,1.0,3.0,2.8392305
2023-09-22 17:00:00,null,null,25.45,0.0,0.0,0.0,0.0
2023-09-22 17:15:00,null,null,25.3,0.0,0.0,0.0,0.0
2023-09-22 17:30:00,null,null,25.2,0.0,0.0,0.0,0.0
2023-09-22 17:45:00,null,null,25.1,0.0,0.0,0.0,0.0
2023-09-22 18:00:00,null,null,25.0,0.0,0.0,0.0,0.0
2023-09-22 18:15:00,null,null,24.95,0.0,0.0,0.0,0.0
2023-09-22 18:30:00,null,null,24.95,0.0,0.0,0.0,0.0
2023-09-22 18:45:00,null,null,24.95,0.0,0.0,0.0,0.0
2023-09-22 19:00:00,null,null,24.9,0.0,0.0,0.0,0.0
2023-09-22 19:15:00,null,null,24.9,0.0,0.0,0.0,0.0
2023-09-22 19:30:00,null,null,24.95,0.0,0.0,0.0,0.0
2023-09-22 19:45:00,null,null,24.95,0.0,0.0,0.0,0.0
2023-09-22 20:00:00,null,null,24.9,0.0,0.0,0.0,0.0
2023-09-22 20:15:00,null,null,24.85,0.0,0.0,0.0,0.0
2023-09-22 20:30:00,null,null,24.8,0.0,0.0,0.0,0.0
2023-09-22 20:45:00,null,null,24.7,0.0,0.0,0.0,0.0
2023-09-22 21:00:00,null,null,24.65,0.0,0.0,0.0,0.0
2023-09-22 21:15:00,null,null,24.65,0.0,0.0,0.0,0.0
2023-09-22 21:30:00,null,null,24.65,0.0,0.0,0.0,0.0
2023-09-22 21:45:00,null,null,24.65,0.0,0.0,0.0,0.0
2023-09-22 22:00:00,null,null,24.6,0.0,0.0,0.0,0.0
2023-09-22 22:15:00,null,null,24.6,0.0,0.0,0.0,0.0
2023-09-22 22:30:00,null,null,24.6,0.0,0.0,0.0,0.0
2023-09-22 22:45:00,null,null,24.55,0.0,0.0,0.0,0.0
2023-09-22 23:00:00,null,null,24.5,0.0,0.0,0.0,0.0
2023-09-22 23:15:00,null,null,24.45,0.0,0.0,0.0,0.0
2023-09-22 23:30:00,null,null,24.4,0.0,0.0,0.0,0.0
2023-09-22 23:45:00,null,null,24.3,0.0,0.0,0.0,0.0
2023-09-23 00:00:00,null,null,24.25,0.0,0.0,0.0,0.0
2023-09-23 00:15:00,null,null,24.25,0.0,0.0,0.0,0.0
2023-09-23 00:30:00,null,null,24.25,0.0,0.0,0.0,0.0
2023-09-23 00:45:00,null,null,24.25,0.0,0.0,0.0,0.0
2023-09-23 01:00:00,null,null,24.2,0.0,0.0,0.0,0.0
2023-09-23 01:15:00,null,null,24.2,0.0,0.0,0.0,0.0
2023-09-23 01:30:00,null,null,24.2,0.0,0.0,0.0,0.0
2023-09-23 01:45:00,null,null,24.15,0.0,0.0,0.0,0.0
2023-09-23 02:00:00,null,null,24.1,0.0,0.0,0.0,0.0
2023-09-23 02:15:00,null,null,24.05,0.0,0.0,0.0,0.0
2023-09-23 02:30:00,null,null,23.95,0.0,0.0,0.0,0.0
2023-09-23 02:45:00,null,null,23.9,0.0,0.0,0.0,0.0
2023-09-23 03:00:00,null,null,23.8,0.0,0.0,0.0,0.0
2023-09-23 03:15:00,null,null,23.8,0.0,0.0,0.0,0.0
2023-09-23 03:30:00,null,null,23.8,0.0,0.0,0.0,0.0
2023-09-23 03:45:00,null,null,23.8,0.0,0.0,0.0,0.0
2023-09-23 04:00:00,null,null,23.8,0.0,0.0,0.0,0.0
2023-09-23 04:15:00,null,null,23.8,0.0,0.0,0.0,0.0
2023-09-23 04:30:00,null,null,23.8,0.0,0.0,0.0,0.0
2023-09-23 04:45:00,null,null,23.8,0.0,1.0,0.0,0.0
2023-09-23 05:00:00,null,null,23.85,0.0,1.0,10.0,9.464102
2023-09-23 05:15:00,null,null,24.0,0.0,1.0,30.0,26.52628
2023-09-23 05:30:00,null,null,24.15,0.0,1.0,59.0,49.307114
2023-09-23 05:45:00,null,null,24.3,0.0,1.0,92.0,71.20852
2023-09-23 06:00:00,null,null,24.5,0.0,1.0,131.0,89.45826
2023-09-23 06:15:00,null,null,24.75,0.0,1.0,173.0,102.97802
2023-09-23 06:30:00,null,null,25.0,0.0,1.0,218.0,133.74574
2023-09-23 06:45:00,null,null,25.3,0.0,1.0,262.0,171.17322
2023-09-23 07:00:00,null,null,25.55,0.0,1.0,303.0,211.72173
2023-09-23 07:15:00,null,null,25.85,0.0,1.0,342.0,253.4512
2023-09-23 07:30:00,null,null,26.15,0.0,1.0,379.0,295.14017
2023-09-23 07:45:00,null,null,26.4,0.0,1.0,416.0,337.7752
2023-09-23 08:00:00,null,null,26.55,0.0,1.0,452.0,380.83472
2023-09-23 08:15:00,null,null,26.65,0.0,1.0,486.0,422.99133
2023-09-23 08:30:00,null,null,26.65,0.0,1.0,517.0,463.4291
2023-09-23 08:45:00,null,null,26.6,0.0,1.0,550.0,506.43292
2023-09-23 09:00:00,null,null,26.65,0.0,1.0,581.0,548.4833
2023-09-23 09:15:00,null,null,26.85,0.0,1.0,611.0,590.46124
2023-09-23 09:30:00,null,null,27.05,0.0,1.0,638.0,630.4396
2023-09-23 09:45:00,null,null,27.3,0.0,1.0,660.0,666.368
2023-09-23 10:00:00,null,null,27.45,0.0,1.0,677.0,698.24634
2023-09-23 10:15:00,null,null,27.55,0.0,1.0,689.0,725.89264
2023-09-23 10:30:00,null,null,27.55,0.0,1.0,698.0,750.909
2023-09-23 10:45:00,null,null,27.6,0.0,1.0,703.0,771.5025
2023-09-23 11:00:00,null,null,27.65,0.0,1.0,704.0,787.4986
2023-09-23 11:15:00,null,null,27.85,0.0,1.0,701.0,798.85266
2023-09-23 11:30:00,null,null,28.05,0.0,1.0,694.0,805.64044
2023-09-23 11:45:00,null,null,28.25,0.0,1.0,682.0,806.41364
2023-09-23 12:00:00,null,null,28.35,0.0,1.0,666.0,802.2429
2023-09-23 12:15:00,null,null,28.35,0.0,1.0,646.0,792.9507
2023-09-23 12:30:00,null,null,28.25,0.0,1.0,622.0,777.88934
2023-09-23 12:45:00,null,null,28.15,0.0,1.0,596.0,759.59515
2023-09-23 13:00:00,null,null,28.0,0.0,1.0,568.0,738.4569
2023-09-23 13:15:00,null,null,27.9,0.0,1.0,536.0,710.8041
2023-09-23 13:30:00,null,null,27.75,0.0,1.0,499.0,673.29803
2023-09-23 13:45:00,null,null,27.6,0.0,1.0,454.0,618.5346
2023-09-23 14:00:00,null,null,27.4,0.0,1.0,401.0,543.33624
2023-09-23 14:15:00,null,null,27.25,0.0,1.0,347.0,461.5624
2023-09-23 14:30:00,null,null,27.05,0.0,1.0,298.0,388.4319
2023-09-23 14:45:00,null,null,26.85,0.0,1.0,256.0,334.69507
2023-09-23 15:00:00,null,null,26.65,0.0,1.0,222.0,301.96512
2023-09-23 15:15:00,null,null,26.45,0.0,1.0,190.0,277.5557
2023-09-23 15:30:00,null,null,26.2,0.0,1.0,155.0,244.74828
2023-09-23 15:45:00,null,null,26.0,0.0,1.0,117.0,198.18686
2023-09-23 16:00:00,null,null,25.75,0.0,1.0,77.0,136.83777
2023-09-23 16:15:00,null,null,25.55,0.0,1.0,44.0,80.536026
2023-09-23 16:30:00,null,null,25.35,0.0,1.0,20.0,33.36733
2023-09-23 16:45:00,null,null,25.2,0.0,0.0,2.0,1.8928204
2023-09-23 17:00:00,null,null,25.05,0.0,0.0,0.0,0.0
2023-09-23 17:15:00,null,null,25.0,0.0,0.0,0.0,0.0
2023-09-23 17:30:00,null,null,24.95,0.0,0.0,0.0,0.0
2023-09-23 17:45:00,null,null,24.9,0.0,0.0,0.0,0.0
2023-09-23 18:00:00,null,null,24.85,0.0,0.0,0.0,0.0
2023-09-23 18:15:00,null,null,24.85,0.0,0.0,0.0,0.0
2023-09-23 18:30:00,null,null,24.8,0.0,0.0,0.0,0.0
2023-09-23 18:45:00,null,null,24.8,0.0,0.0,0.0,0.0
2023-09-23 19:00:00,null,null,24.75,0.0,0.0,0.0,0.0
2023-09-23 19:15:00,null,null,24.8,0.0,0.0,0.0,0.0
2023-09-23 19:30:00,null,null,24.85,0.0,0.0,0.0,0.0
2023-09-23 19:45:00,null,null,24.9,0.0,0.0,0.0,0.0
2023-09-23 20:00:00,null,null,24.75,0.0,0.0,0.0,0.0
2023-09-23 20:15:00,null,null,24.45,0.6,0.0,0.0,0.0
2023-09-23 20:30:00,null,null,24.0,0.6,0.0,0.0,0.0
2023-09-23 20:45:00,null,null,23.5,0.6,0.0,0.0,0.0
2023-09-23 21:00:00,null,null,23.05,0.6,0.0,0.0,0.0
2023-09-23 21:15:00,null,null,22.65,1.8,0.0,0.0,0.0
2023-09-23 21:30:00,null,null,22.3,1.8,0.0,0.0,0.0
2023-09-23 21:45:00,null,null,21.95,1.8,0.0,0.0,0.0
2023-09-23 22:00:00,null,null,21.7,1.8,0.0,0.0,0.0
2023-09-23 22:15:00,null,null,21.65,0.2,0.0,0.0,0.0
2023-09-23 22:30:00,null,null,21.7,0.2,0.0,0.0,0.0
2023-09-23 22:45:00,null,null,21.8,0.2,0.0,0.0,0.0
2023-09-23 23:00:00,null,null,21.75,0.2,0.0,0.0,0.0
2023-09-23 23:15:00,null,null,21.55,0.3,0.0,0.0,0.0
2023-09-23 23:30:00,null,null,21.25,0.3,0.0,0.0,0.0
2023-09-23 23:45:00,null,null,20.95,0.3,0.0,0.0,0.0
2023-09-24 00:00:00,null,null,20.7,0.3,0.0,0.0,0.0
2023-09-24 00:15:00,null,null,20.65,0.0,0.0,0.0,0.0
2023-09-24 00:30:00,null,null,20.6,0.0,0.0,0.0,0.0
2023-09-24 00:45:00,null,null,20.65,0.0,0.0,0.0,0.0
2023-09-24 01:00:00,null,null,20.65,0.0,0.0,0.0,0.0
2023-09-24 01:15:00,null,null,20.7,0.0,0.0,0.0,0.0
2023-09-24 01:30:00,null,null,20.8,0.0,0.0,0.0,0.0
2023-09-24 01:45:00,null,null,20.85,0.0,0.0,0.0,0.0
2023-09-24 02:00:00,null,null,20.8,0.0,0.0,0.0,0.0
2023-09-24 02:15:00,null,null,20.7,0.0,0.0,0.0,0.0
2023-09-24 02:30:00,null,null,20.55,0.0,0.0,0.0,0.0
2023-09-24 02:45:00,null,null,20.35,0.0,0.0,0.0,0.0
2023-09-24 03:00:00,null,null,20.2,0.0,0.0,0.0,0.0
2023-09-24 03:15:00,null,null,20.1,0.0,0.0,0.0,0.0
2023-09-24 03:30:00,null,null,19.95,0.0,0.0,0.0,0.0
2023-09-24 03:45:00,null,null,19.85,0.0,0.0,0.0,0.0
2023-09-24 04:00:00,null,null,19.75,0.0,0.0,0.0,0.0
2023-09-24 04:15:00,null,null,19.7,0.0,0.0,0.0,0.0
2023-09-24 04:30:00,null,null,19.6,0.0,0.0,0.0,0.0
2023-09-24 04:45:00,null,null,19.6,0.0,1.0,0.0,0.0
2023-09-24 05:00:00,null,null,19.6,0.0,1.0,12.0,8.557884
2023-09-24 05:15:00,null,null,19.7,0.0,1.0,39.0,23.847818
2023-09-24 05:30:00,null,null,19.85,0.0,1.0,79.0,43.976986
2023-09-24 05:45:00,null,null,20.05,0.0,1.0,124.0,62.307114
2023-09-24 06:00:00,null,null,20.25,0.0,1.0,170.0,75.98557
2023-09-24 06:15:00,null,null,20.5,0.0,1.0,218.0,85.549034
2023-09-24 06:30:00,null,null,20.75,0.0,1.0,266.0,124.30869
2023-09-24 06:45:00,null,null,21.0,0.0,1.0,315.0,170.34563
2023-09-24 07:00:00,null,null,21.25,0.0,1.0,363.0,220.41919
2023-09-24 07:15:00,null,null,21.5,0.0,1.0,409.0,272.24136
2023-09-24 07:30:00,null,null,21.75,0.0,1.0,454.0,325.6101
2023-09-24 07:45:00,null,null,22.0,0.0,1.0,497.0,379.46378
2023-09-24 08:00:00,null,null,22.25,0.0,1.0,538.0,433.40002
2023-09-24 08:15:00,null,null,22.6,0.0,1.0,577.0,487.39795
2023-09-24 08:30:00,null,null,22.95,0.0,1.0,612.0,539.0069
2023-09-24 08:45:00,null,null,23.25,0.0,1.0,644.0,589.01
2023-09-24 09:00:00,null,null,23.5,0.0,1.0,673.0,636.9848
2023-09-24 09:15:00,null,null,23.7,0.0,1.0,698.0,681.70764
2023-09-24 09:30:00,null,null,23.8,0.0,1.0,719.0,722.87213
2023-09-24 09:45:00,null,null,23.85,0.0,1.0,736.0,760.3172
2023-09-24 10:00:00,null,null,23.95,0.0,1.0,749.0,793.7612
2023-09-24 10:15:00,null,null,24.1,0.0,1.0,758.0,822.9797
2023-09-24 10:30:00,null,null,24.25,0.0,1.0,763.0,847.96313
2023-09-24 10:45:00,null,null,24.4,0.0,1.0,765.0,869.546
2023-09-24 11:00:00,null,null,24.5,0.0,1.0,765.0,889.6101
2023-09-24 11:15:00,null,null,24.65,0.0,1.0,761.0,904.77356
2023-09-24 11:30:00,null,null,24.75,0.0,1.0,747.0,906.8079
2023-09-24 11:45:00,null,null,24.85,0.0,1.0,725.0,895.56525
2023-09-24 12:00:00,null,null,24.95,0.0,1.0,698.0,874.0994
2023-09-24 12:15:00,null,null,25.1,0.0,1.0,662.0,837.57367
2023-09-24 12:30:00,null,null,25.25,0.0,1.0,611.0,779.5783
2023-09-24 12:45:00,null,null,25.3,0.0,1.0,537.0,690.77637
2023-09-24 13:00:00,null,null,25.3,0.0,1.0,434.0,558.9778
2023-09-24 13:15:00,null,null,25.15,0.0,1.0,328.0,417.27475
2023-09-24 13:30:00,null,null,24.85,0.0,1.0,246.0,304.92
2023-09-24 13:45:00,null,null,24.55,0.0,1.0,209.0,256.20358
2023-09-24 14:00:00,null,null,24.35,0.0,1.0,209.0,264.72473
2023-09-24 14:15:00,null,null,24.35,0.0,1.0,222.0,297.0769
2023-09-24 14:30:00,null,null,24.45,0.0,1.0,227.0,320.4233
2023-09-24 14:45:00,null,null,24.55,0.0,1.0,215.0,315.33295
2023-09-24 15:00:00,null,null,24.45,0.0,1.0,196.0,298.1223
2023-09-24 15:15:00,null,null,24.15,0.0,1.0,172.0,272.35782
2023-09-24 15:30:00,null,null,23.75,0.0,1.0,143.0,237.72253
2023-09-24 15:45:00,null,null,23.25,0.0,1.0,109.0,193.53362
2023-09-24 16:00:00,null,null,22.75,0.0,1.0,72.0,137.3962
2023-09-24 16:15:00,null,null,22.3,0.0,1.0,40.0,82.87873
2023-09-24 16:30:00,null,null,21.75,0.0,1.0,17.0,36.197872
2023-09-24 16:45:00,null,null,21.3,0.0,0.0,1.0,0.9464102
2023-09-24 17:00:00,null,null,20.9,0.0,0.0,0.0,0.0
2023-09-24 17:15:00,null,null,20.7,0.0,0.0,0.0,0.0
2023-09-24 17:30:00,null,null,20.6,0.0,0.0,0.0,0.0
2023-09-24 17:45:00,null,null,20.5,0.0,0.0,0.0,0.0
2023-09-24 18:00:00,null,null,20.35,0.0,0.0,0.0,0.0
2023-09-24 18:15:00,null,null,20.15,0.0,0.0,0.0,0.0
2023-09-24 18:30:00,null,null,19.85,0.0,0.0,0.0,0.0
2023-09-24 18:45:00,null,null,19.6,0.0,0.0,0.0,0.0
2023-09-24 19:00:00,null,null,19.35,0.0,0.0,0.0,0.0
2023-09-24 19:15:00,null,null,19.2,0.0,0.0,0.0,0.0
2023-09-24 19:30:00,null,null,19.05,0.0,0.0,0.0,0.0
2023-09-24 19:45:00,null,null,18.9,0.0,0.0,0.0,0.0
2023-09-24 20:00:00,null,null,18.75,0.0,0.0,0.0,0.0
2023-09-24 20:15:00,null,null,18.65,0.0,0.0,0.0,0.0
2023-09-24 20:30:00,null,null,18.5,0.0,0.0,0.0,0.0
2023-09-24 20:45:00,null,null,18.4,0.0,0.0,0.0,0.0
2023-09-24 21:00:00,null,null,18.25,0.0,0.0,0.0,0.0
2023-09-24 21:15:00,null,null,18.15,0.0,0.0,0.0,0.0
2023-09-24 21:30:00,null,null,18.0,0.0,0.0,0.0,0.0
2023-09-24 21:45:00,null,null,17.9,0.0,0.0,0.0,0.0
2023-09-24 22:00:00,null,null,17.75,0.0,0.0,0.0,0.0
2023-09-24 22:15:00,null,null,17.65,0.0,0.0,0.0,0.0
2023-09-24 22:30:00,null,null,17.55,0.0,0.0,0.0,0.0
2023-09-24 22:45:00,null,null,17.4,0.0,0.0,0.0,0.0
2023-09-24 23:00:00,null,null,17.3,0.0,0.0,0.0,0.0
2023-09-24 23:15:00,null,null,17.25,0.0,0.0,0.0,0.0
2023-09-24 23:30:00,null,null,17.15,0.0,0.0,0.0,0.0
2023-09-24 23:45:00,null,null,17.1,0.0,0.0,0.0,0.0
2023-09-25 00:00:00,null,null,17.0,0.0,0.0,0.0,0.0
2023-09-25 00:15:00,null,null,16.95,0.0,0.0,0.0,0.0
2023-09-25 00:30:00,null,null,16.85,0.0,0.0,0.0,0.0
2023-09-25 00:45:00,null,null,16.8,0.0,0.0,0.0,0.0
2023-09-25 01:00:00,null,null,16.7,0.0,0.0,0.0,0.0
2023-09-25 01:15:00,null,null,16.65,0.0,0.0,0.0,0.0
2023-09-25 01:30:00,null,null,16.6,0.0,0.0,0.0,0.0
2023-09-25 01:45:00,null,null,16.5,0.0,0.0,0.0,0.0
2023-09-25 02:00:00,null,null,16.4,0.0,0.0,0.0,0.0
2023-09-25 02:15:00,null,null,16.3,0.0,0.0,0.0,0.0
2023-09-25 02:30:00,null,null,16.2,0.0,0.0,0.0,0.0
2023-09-25 02:45:00,null,null,16.05,0.0,0.0,0.0,0.0
2023-09-25 03:00:00,null,null,15.95,0.0,0.0,0.0,0.0
2023-09-25 03:15:00,null,null,15.9,0.0,0.0,0.0,0.0
2023-09-25 03:30:00,null,null,15.8,0.0,0.0,0.0,0.0
2023-09-25 03:45:00,null,null,15.75,0.0,0.0,0.0,0.0
2023-09-25 04:00:00,null,null,15.65,0.0,0.0,0.0,0.0
2023-09-25 04:15:00,null,null,15.6,0.0,0.0,0.0,0.0
2023-09-25 04:30:00,null,null,15.5,0.0,0.0,0.0,0.0
2023-09-25 04:45:00,null,null,15.45,0.0,1.0,0.0,0.0
2023-09-25 05:00:00,null,null,15.5,0.0,1.0,11.0,7.611474
2023-09-25 05:15:00,null,null,15.7,0.0,1.0,40.0,22.928204
2023-09-25 05:30:00,null,null,16.05,0.0,1.0,81.0,42.137753
2023-09-25 05:45:00,null,null,16.4,0.0,1.0,126.0,59.53487
2023-09-25 06:00:00,null,null,16.75,0.0,1.0,171.0,72.266914
2023-09-25 06:15:00,null,null,17.15,0.0,1.0,216.0,81.61293
2023-09-25 06:30:00,null,null,17.6,0.0,1.0,260.0,120.204636
2023-09-25 06:45:00,null,null,18.05,0.0,1.0,306.0,165.75406
2023-09-25 07:00:00,null,null,18.45,0.0,1.0,352.0,214.93777
2023-09-25 07:15:00,null,null,18.9,0.0,1.0,396.0,265.79413
2023-09-25 07:30:00,null,null,19.3,0.0,1.0,439.0,317.99515
2023-09-25 07:45:00,null,null,19.7,0.0,1.0,480.0,370.37787
2023-09-25 08:00:00,null,null,20.1,0.0,1.0,519.0,422.46088
2023-09-25 08:15:00,null,null,20.55,0.0,1.0,555.0,473.1982
2023-09-25 08:30:00,null,null,20.95,0.0,1.0,585.0,519.5223
2023-09-25 08:45:00,null,null,21.4,0.0,1.0,605.0,556.8436
2023-09-25 09:00:00,null,null,21.75,0.0,1.0,615.0,583.8766
2023-09-25 09:15:00,null,null,22.15,0.0,1.0,616.0,600.2633
2023-09-25 09:30:00,null,null,22.5,0.0,1.0,614.0,611.68005
2023-09-25 09:45:00,null,null,22.8,0.0,1.0,616.0,626.2352
2023-09-25 10:00:00,null,null,23.1,0.0,1.0,615.0,637.88226
2023-09-25 10:15:00,null,null,23.4,0.0,1.0,614.0,649.83014
2023-09-25 10:30:00,null,null,23.7,0.0,1.0,613.0,661.7522
2023-09-25 10:45:00,null,null,24.0,0.0,1.0,612.0,673.28485
2023-09-25 11:00:00,null,null,24.2,0.0,1.0,616.0,690.94446
2023-09-25 11:15:00,null,null,24.4,0.0,1.0,619.0,707.54755
2023-09-25 11:30:00,null,null,24.55,0.0,1.0,612.0,712.20996
2023-09-25 11:45:00,null,null,24.7,0.0,1.0,588.0,695.03864
2023-09-25 12:00:00,null,null,24.75,0.0,1.0,546.0,652.8038
2023-09-25 12:15:00,null,null,24.8,0.0,1.0,495.0,596.9042
2023-09-25 12:30:00,null,null,24.75,0.0,1.0,449.0,545.3447
2023-09-25 12:45:00,null,null,24.65,0.0,1.0,414.0,508.28174
2023-09-25 13:00:00,null,null,24.55,0.0,1.0,384.0,478.7662
2023-09-25 13:15:00,null,null,24.45,0.0,1.0,359.0,456.00928
2023-09-25 13:30:00,null,null,24.25,0.0,1.0,336.0,435.29742
2023-09-25 13:45:00,null,null,24.1,0.0,1.0,312.0,412.5561
2023-09-25 14:00:00,null,null,23.9,0.0,1.0,292.0,395.42767
2023-09-25 14:15:00,null,null,23.75,0.0,1.0,271.0,376.459
2023-09-25 14:30:00,null,null,23.6,0.0,1.0,249.0,355.47162
2023-09-25 14:45:00,null,null,23.45,0.0,1.0,224.0,329.25763
2023-09-25 15:00:00,null,null,23.2,0.0,1.0,200.0,303.17828
2023-09-25 15:15:00,null,null,22.95,0.0,1.0,174.0,272.7832
2023-09-25 15:30:00,null,null,22.6,0.0,1.0,144.0,236.63397
2023-09-25 15:45:00,null,null,22.25,0.0,1.0,108.0,189.57559
2023-09-25 16:00:00,null,null,21.9,0.0,1.0,71.0,136.81816
2023-09-25 16:15:00,null,null,21.55,0.0,1.0,39.0,84.236984
2023-09-25 16:30:00,null,null,21.2,0.0,1.0,16.0,36.181557
2023-09-25 16:45:00,null,null,20.85,0.0,0.0,1.0,0.9464102
2023-09-25 17:00:00,null,null,20.5,0.0,0.0,0.0,0.0
2023-09-25 17:15:00,null,null,20.25,0.0,0.0,0.0,0.0
2023-09-25 17:30:00,null,null,20.0,0.0,0.0,0.0,0.0
2023-09-25 17:45:00,null,null,19.8,0.0,0.0,0.0,0.0
2023-09-25 18:00:00,null,null,19.6,0.0,0.0,0.0,0.0
2023-09-25 18:15:00,null,null,19.45,0.0,0.0,0.0,0.0
2023-09-25 18:30:00,null,null,19.3,0.0,0.0,0.0,0.0
2023-09-25 18:45:00,null,null,19.2,0.0,0.0,0.0,0.0
2023-09-25 19:00:00,null,null,19.1,0.0,0.0,0.0,0.0
2023-09-25 19:15:00,null,null,19.05,0.0,0.0,0.0,0.0
2023-09-25 19:30:00,null,null,19.0,0.0,0.0,0.0,0.0
2023-09-25 19:45:00,null,null,18.95,0.0,0.0,0.0,0.0
2023-09-25 20:00:00,null,null,18.9,0.0,0.0,0.0,0.0
2023-09-25 20:15:00,null,null,18.9,0.0,0.0,0.0,0.0
2023-09-25 20:30:00,null,null,18.85,0.0,0.0,0.0,0.0
2023-09-25 20:45:00,null,null,18.8,0.0,0.0,0.0,0.0
